node;pressure[barg];flow[MW];CV[kWh/m3];R[1];
DSO_0627;64,71;35,972;10,5;0,6
DSO_0628;67,84;24,518;10,5;0,6
DSO_0629;62,84;18,193;10,5;0,6
DSO_0630;55,75;19,021;10,5;0,6
DSO_0631;67,87;51,037;10,5;0,6
DSO_0632;54,73;39,399;10,5;0,6
DSO_0633;57,12;28,819;10,5;0,6
DSO_0634;57,04;11,5;10,5;0,6
DSO_0635;57,08;6,003;10,5;0,6
DSO_0636;57,05;26,105;10,5;0,6
DSO_0637;57,06;23,161;10,5;0,6
DSO_0638;57,05;14,076;10,5;0,6
DSO_0639;55,78;40,572;10,5;0,6
DSO_0640;55,39;8,441;10,5;0,6
DSO_0641;55,75;2,484;10,5;0,6
DSO_0642;56,93;33,603;10,5;0,6
DSO_0643;57,89;32,66;10,5;0,6
DSO_0644;58,97;20,631;10,5;0,6
DSO_0645;58,81;7,843;10,5;0,6
DSO_0646;56,56;13,731;10,5;0,6
DSO_0647;57,13;10,074;10,5;0,6
DSO_0648;57,51;20,746;10,5;0,6
DSO_0649;55,74;18,216;10,5;0,6
DSO_0650;58,64;19,205;10,5;0,6
DSO_0651;55,74;43,746;10,5;0,6
DSO_0652;59,98;10,81;10,5;0,6
DSO_0653;60;11,477;10,5;0,6
DSO_0654;60,01;16,468;10,5;0,6
DSO_0655;59,98;19,849;10,5;0,6
DSO_0657;34,95;3,864;10,5;0,6
DSO_0658;34,95;9,522;10,5;0,6
DSO_0660;45,49;19,527;10,5;0,6
DSO_0663;54,71;2,53;10,5;0,6
DSO_0664;47,15;3,427;10,5;0,6
DSO_0665;47,15;19,642;10,5;0,6
DSO_0668;39,42;19,504;10,5;0,6
DSO_0669;39,41;9,683;10,5;0,6
DSO_0670;39,44;2,323;10,5;0,6
DSO_0671;35,8;7,613;10,5;0,6
DSO_0672;35,8;21,896;10,5;0,6
DSO_0673;39,45;21,459;10,5;0,6
DSO_0675;39,06;16,813;10,5;0,6
DSO_0676;35,8;8,924;10,5;0,6
DSO_0677;62,94;28,888;10,5;0,6
DSO_0678;38,9;15,571;10,5;0,6
DSO_0679;62,91;18,469;10,5;0,6
DSO_0681;62,91;18,492;10,5;0,6
DSO_0682;60,02;13,708;10,5;0,6
DSO_0683;61,94;33,442;10,5;0,6
DSO_0684;60,05;3,105;10,5;0,6
DSO_0685;60,02;28,428;10,5;0,6
DSO_0686;65,97;31,464;10,5;0,6
DSO_0687;65,83;17,457;10,5;0,6
DSO_0688;60,54;23,23;10,5;0,6
DSO_0689;60,96;12,42;10,5;0,6
DSO_0690;61,48;24,794;10,5;0,6
DSO_0691;61,82;26,841;10,5;0,6
DSO_0692;62,06;34,454;10,5;0,6
DSO_0693;62,96;27,738;10,5;0,6
DSO_0694;47,26;11,04;10,5;0,6
DSO_0695;47,26;116,61;10,5;0,6
DSO_0696;47,35;96,83;10,5;0,6
DSO_0700;63,87;28,566;10,5;0,6
DSO_0701;64,71;8,51;10,5;0,6
DSO_0702;62,8;71,76;10,5;0,6
DSO_0703;49,02;22,402;10,5;0,6
DSO_0704;48,68;3,036;10,5;0,6
DSO_0705;48,75;27,991;10,5;0,6
DSO_0706;63,68;12,397;10,5;0,6
DSO_0707;46,68;27,531;10,5;0,6
DSO_0708;50,38;4,209;10,5;0,6
DSO_0709;62,84;41,216;10,5;0,6
DSO_0710;62,69;2,76;10,5;0,6
DSO_0711;62,82;2,829;10,5;0,6
DSO_0712;63,21;20,01;10,5;0,6
DSO_0713;63,17;30,498;10,5;0,6
DSO_0714;62,99;15,088;10,5;0,6
DSO_0715;62,92;2,829;10,5;0,6
DSO_0716;36,01;17,802;10,5;0,6
DSO_0717;62,68;19,297;10,5;0,6
DSO_0718;62,84;50,761;10,5;0,6
DSO_0719;55,68;13,041;10,5;0,6
DSO_0720;49,28;24,012;10,5;0,6
DSO_0721;55,67;17,089;10,5;0,6
DSO_0722;48,34;20,47;10,5;0,6
DSO_0723;49,38;13,455;10,5;0,6
DSO_0724;48,32;11,109;10,5;0,6
DSO_0725;46,01;27,853;10,5;0,6
DSO_0726;59,99;8,027;10,5;0,6
DSO_0727;59,99;8,648;10,5;0,6
DSO_0728;59,98;16,192;10,5;0,6
DSO_0732;58,59;5,658;10,5;0,6
DSO_0733;58,6;19,067;10,5;0,6
DSO_0734;58,6;20,263;10,5;0,6
DSO_0735;58,64;4,646;10,5;0,6
DSO_0736;36,74;12,029;10,5;0,6
DSO_0737;58,6;21,068;10,5;0,6
DSO_0738;38,56;7,843;10,5;0,6
DSO_0740;58,58;8,648;10,5;0,6
DSO_0741;58,45;15,456;10,5;0,6
DSO_0742;58,27;5,75;10,5;0,6
DSO_0743;58,38;38,295;10,5;0,6
DSO_0744;58,47;12,788;10,5;0,6
DSO_0745;40,37;37,904;10,5;0,6
DSO_0746;40,02;17,342;10,5;0,6
DSO_0747;55,66;13,133;10,5;0,6
DSO_0748;55,66;14,582;10,5;0,6
DSO_0749;55,66;13,616;10,5;0,6
DSO_0750;58,46;4,485;10,5;0,6
DSO_0751;43,82;15,019;10,5;0,6
DSO_0752;35,94;21,781;10,5;0,6
DSO_0753;61,57;26,703;10,5;0,6
DSO_0754;61,57;4,347;10,5;0,6
DSO_0755;43,48;21,413;10,5;0,6
DSO_0756;36,26;15,755;10,5;0,6
DSO_0757;61,57;49,082;10,5;0,6
DSO_0758;61,58;57,661;10,5;0,6
DSO_0759;61,59;35,696;10,5;0,6
DSO_0760;43,48;20,148;10,5;0,6
DSO_0761;43,49;26,128;10,5;0,6
DSO_0762;65,09;51,405;10,5;0,6
DSO_0763;45,63;37,743;10,5;0,6
DSO_0764;61,24;36,271;10,5;0,6
DSO_0765;61,2;13,57;10,5;0,6
DSO_0766;61,43;36,294;10,5;0,6
DSO_0767;57,32;19,32;10,5;0,6
DSO_0768;57,32;19,918;10,5;0,6
DSO_0769;57,32;6,417;10,5;0,6
DSO_0770;59,21;12,765;10,5;0,6
DSO_0771;60,32;25,967;10,5;0,6
DSO_0772;65,34;21,482;10,5;0,6
DSO_0773;60,01;21,758;10,5;0,6
DSO_0774;61,58;31,556;10,5;0,6
DSO_0775;59,33;7,107;10,5;0,6
DSO_0776;65,59;62,491;10,5;0,6
DSO_0777;65,75;82,501;10,5;0,6
DSO_0778;65,68;58,006;10,5;0,6
DSO_0779;65,52;4,416;10,5;0,6
DSO_0780;65,48;9,798;10,5;0,6
DSO_0781;65,36;14,306;10,5;0,6
DSO_0782;60,34;11,063;10,5;0,6
DSO_0783;60,44;15,341;10,5;0,6
DSO_0784;60,34;22,793;10,5;0,6
DSO_0785;62,87;24,863;10,5;0,6
DSO_0786;62,9;49,174;10,5;0,6
DSO_0787;62,68;6,44;10,5;0,6
DSO_0788;62,92;29,348;10,5;0,6
DSO_0789;62,91;4,186;10,5;0,6
DSO_0790;60,72;37,467;10,5;0,6
DSO_0791;62,93;2,553;10,5;0,6
DSO_0792;62,97;14,122;10,5;0,6
DSO_0793;63,02;24,104;10,5;0,6
DSO_0794;35,89;12,328;10,5;0,6
DSO_0799;58,78;13,018;10,5;0,6
DSO_0800;58,78;9,844;10,5;0,6
DSO_0807;58,91;3,588;10,5;0,6
DSO_0808;35,63;15,617;10,5;0,6
DSO_0809;35,63;6,854;10,5;0,6
DSO_0810;35,63;13,041;10,5;0,6
DSO_0811;35,58;10,764;10,5;0,6
DSO_0812;35,67;21,666;10,5;0,6
DSO_0813;35,57;7,682;10,5;0,6
DSO_0814;35,59;16,238;10,5;0,6
DSO_0815;35,59;14,099;10,5;0,6
DSO_0816;35,76;14,536;10,5;0,6
DSO_0817;35,63;2,139;10,5;0,6
DSO_0818;35,86;12,213;10,5;0,6
DSO_0820;59,75;11,707;10,5;0,6
DSO_0821;59,75;12,121;10,5;0,6
DSO_0822;59,32;15,502;10,5;0,6
DSO_0823;41,25;8,97;10,5;0,6
DSO_0824;59,99;13,57;10,5;0,6
DSO_0825;53,32;17,802;10,5;0,6
DSO_0826;35,71;13,547;10,5;0,6
DSO_0827;53,33;5,911;10,5;0,6
DSO_0828;35,67;17,02;10,5;0,6
DSO_0829;35,77;9,453;10,5;0,6
DSO_0830;59,13;26,588;10,5;0,6
DSO_0831;59,13;6,739;10,5;0,6
DSO_0832;58,78;13,409;10,5;0,6
DSO_0833;59,8;86,894;10,5;0,6
DSO_0834;59,82;3,082;10,5;0,6
DSO_0835;59,82;5,175;10,5;0,6
DSO_0836;62,38;58,167;10,5;0,6
DSO_0837;62,9;32,407;10,5;0,6
DSO_0838;62,89;56,419;10,5;0,6
DSO_0839;62,89;16,169;10,5;0,6
DSO_0840;62,92;44,482;10,5;0,6
DSO_0841;62,95;8,418;10,5;0,6
DSO_0842;43,07;40,963;10,5;0,6
DSO_0843;60,12;59,248;10,5;0,6
DSO_0844;64,42;35,535;10,5;0,6
DSO_0845;46,56;15,801;10,5;0,6
DSO_0846;46,57;34,983;10,5;0,6
DSO_0847;60,12;21,206;10,5;0,6
DSO_0848;45,54;12,719;10,5;0,6
DSO_0849;45,56;45,908;10,5;0,6
DSO_0850;56,54;94,898;10,5;0,6
DSO_0851;63,08;15,548;10,5;0,6
DSO_0852;46,55;62,468;10,5;0,6
DSO_0853;46,54;6,578;10,5;0,6
DSO_0854;46,53;6,946;10,5;0,6
DSO_0855;46,32;27,738;10,5;0,6
DSO_0856;45,54;58,558;10,5;0,6
DSO_0857;62,43;16,514;10,5;0,6
DSO_0858;62,5;10,741;10,5;0,6
DSO_0859;62,41;24,863;10,5;0,6
DSO_0860;62,45;42,412;10,5;0,6
DSO_0861;49,13;13,225;10,5;0,6
DSO_0862;53,42;55,177;10,5;0,6
DSO_0863;48,16;30,659;10,5;0,6
DSO_0864;48,36;49,289;10,5;0,6
DSO_0865;48,08;70,541;10,5;0,6
DSO_0866;44,56;92,46;10,5;0,6
DSO_0867;44,57;51,566;10,5;0,6
DSO_0868;62,43;33,051;10,5;0,6
DSO_0869;60,01;36,777;10,5;0,6
DSO_0870;62,31;47,725;10,5;0,6
DSO_0871;63,99;69,483;10,5;0,6
DSO_0872;64,64;3,289;10,5;0,6
DSO_0873;36,4;6,003;10,5;0,6
DSO_0874;64,63;14,559;10,5;0,6
DSO_0875;63,83;59,777;10,5;0,6
DSO_0876;63,82;26,266;10,5;0,6
DSO_0877;62,89;14,122;10,5;0,6
DSO_0878;64,13;20,355;10,5;0,6
DSO_0879;62,82;5,957;10,5;0,6
DSO_0880;62,86;46,552;10,5;0,6
DSO_0881;63,01;41,377;10,5;0,6
DSO_0882;61,47;18,515;10,5;0,6
DSO_0883;61,47;13,133;10,5;0,6
DSO_0884;61,51;91,793;10,5;0,6
DSO_0885;61,48;34,362;10,5;0,6
DSO_0886;55,79;28,497;10,5;0,6
DSO_0887;60,68;22,356;10,5;0,6
DSO_0888;62,38;27,945;10,5;0,6
DSO_0889;61,54;17,687;10,5;0,6
DSO_0890;61,82;25,507;10,5;0,6
DSO_0891;62,39;20,677;10,5;0,6
DSO_0892;56,38;21,85;10,5;0,6
DSO_0893;56,38;14,536;10,5;0,6
DSO_0894;48,31;15,594;10,5;0,6
DSO_0895;38,57;5,336;10,5;0,6
DSO_0896;56,38;7,406;10,5;0,6
DSO_0897;37,75;2,898;10,5;0,6
DSO_0898;56,48;9,43;10,5;0,6
DSO_0899;45,01;11,017;10,5;0,6
DSO_0900;37,73;12,351;10,5;0,6
DSO_0901;56,37;17,434;10,5;0,6
DSO_0902;44,77;3,427;10,5;0,6
DSO_0903;44,84;20,585;10,5;0,6
DSO_0904;49,59;18,975;10,5;0,6
DSO_0905;49,59;19,251;10,5;0,6
DSO_0906;48,28;12,42;10,5;0,6
DSO_0907;47,8;11,569;10,5;0,6
DSO_0908;48,29;21,275;10,5;0,6
DSO_0909;38,81;17,664;10,5;0,6
DSO_0910;43,9;3,749;10,5;0,6
DSO_0911;58,81;82,754;10,5;0,6
DSO_0912;57,46;24,196;10,5;0,6
DSO_0913;61,93;20,079;10,5;0,6
DSO_0914;58,78;79,235;10,5;0,6
DSO_0915;61,27;82,386;10,5;0,6
DSO_0916;44,8;19,136;10,5;0,6
DSO_0917;62,18;55,43;10,5;0,6
DSO_0918;55,97;29,302;10,5;0,6
DSO_0919;57,39;30,728;10,5;0,6
DSO_0920;58,46;10,442;10,5;0,6
DSO_0921;58,46;8,05;10,5;0,6
DSO_0922;70,93;45,793;10,5;0,6
DSO_0923;58,66;28,106;10,5;0,6
DSO_0924;45,78;41,262;10,5;0,6
DSO_0925;45,31;81,811;10,5;0,6
DSO_0926;44,99;46,828;10,5;0,6
DSO_0927;52,19;14,651;10,5;0,6
DSO_0928;51,85;6,256;10,5;0,6
DSO_0929;46,99;20,125;10,5;0,6
DSO_0930;47,02;23,621;10,5;0,6
DSO_0931;47,09;32,89;10,5;0,6
DSO_0932;47,12;56,327;10,5;0,6
DSO_0933;46,96;58,489;10,5;0,6
DSO_0934;46,38;9,43;10,5;0,6
DSO_0935;46,38;79,396;10,5;0,6
DSO_0936;56,53;106,26;10,5;0,6
DSO_0937;56,53;102,281;10,5;0,6
DSO_0938;46,93;60,398;10,5;0,6
DSO_0939;46,93;55,085;10,5;0,6
DSO_0940;60,45;7,498;10,5;0,6
DSO_0941;60,66;95,266;10,5;0,6
DSO_0942;60,81;33,235;10,5;0,6
DSO_0943;46,71;35,742;10,5;0,6
DSO_0944;46,85;2,622;10,5;0,6
DSO_0945;46,82;9,338;10,5;0,6
DSO_0946;46,92;59,57;10,5;0,6
DSO_0947;46,94;47,817;10,5;0,6
DSO_0948;45,82;7,245;10,5;0,6
DSO_0949;55,8;10,327;10,5;0,6
DSO_0950;45,82;44,735;10,5;0,6
DSO_0951;56,13;21,436;10,5;0,6
DSO_0952;56,9;7,406;10,5;0,6
DSO_0953;56,89;15,318;10,5;0,6
DSO_0954;45,51;126,707;10,5;0,6
DSO_0955;45,5;46,874;10,5;0,6
DSO_0956;45,51;159,85;10,5;0,6
DSO_0957;45,5;60,283;10,5;0,6
DSO_0958;45,5;46,667;10,5;0,6
DSO_0959;57,61;12,742;10,5;0,6
DSO_0960;57,41;2,852;10,5;0,6
DSO_0961;57,6;8,97;10,5;0,6
DSO_0962;59;5,773;10,5;0,6
DSO_0963;59;27,37;10,5;0,6
DSO_0964;59,04;20,976;10,5;0,6
DSO_0965;59,08;6,348;10,5;0,6
DSO_0966;60,24;9,867;10,5;0,6
DSO_0967;60,25;41,952;10,5;0,6
DSO_0968;60,19;22,172;10,5;0,6
DSO_0969;44,76;20,631;10,5;0,6
DSO_0970;44,77;8,28;10,5;0,6
DSO_0971;59,04;7,797;10,5;0,6
DSO_0972;59,02;17,25;10,5;0,6
DSO_0973;44,61;12,581;10,5;0,6
DSO_0974;44,62;16,307;10,5;0,6
DSO_0975;44,74;10,143;10,5;0,6
DSO_0976;59,41;11,707;10,5;0,6
DSO_0977;64,89;60,651;10,5;0,6
DSO_0978;65,4;47,127;10,5;0,6
DSO_0979;65,1;4,094;10,5;0,6
DSO_0980;69,89;39,514;10,5;0,6
DSO_0981;51,94;36,547;10,5;0,6
DSO_0982;54,39;2,576;10,5;0,6
DSO_0983;55,29;2,346;10,5;0,6
DSO_0984;53,56;9,407;10,5;0,6
DSO_0985;53,64;23,138;10,5;0,6
DSO_0986;53,76;16,077;10,5;0,6
DSO_0987;54,6;3,473;10,5;0,6
DSO_0988;54,6;12,857;10,5;0,6
DSO_0989;63,43;34,224;10,5;0,6
DSO_0990;63,03;12,466;10,5;0,6
DSO_0991;63,7;6,072;10,5;0,6
DSO_0992;65,61;3,105;10,5;0,6
DSO_0993;54,82;9,062;10,5;0,6
DSO_0994;54,81;15,732;10,5;0,6
DSO_0995;56,19;12,811;10,5;0,6
DSO_0996;62,67;4,301;10,5;0,6
DSO_0997;62,47;3,266;10,5;0,6
DSO_0998;55,15;26,496;10,5;0,6
DSO_0999;60,07;6,785;10,5;0,6
DSO_1000;55,15;6,095;10,5;0,6
DSO_1001;60,18;11,776;10,5;0,6
DSO_1002;60,1;6,693;10,5;0,6
DSO_1003;63,34;25,714;10,5;0,6
DSO_1004;37,78;10,718;10,5;0,6
DSO_1005;41,29;10,971;10,5;0,6
DSO_1006;41,24;14,283;10,5;0,6
DSO_1007;41,25;16,215;10,5;0,6
DSO_1008;57,67;10,695;10,5;0,6
DSO_1009;57,67;4,968;10,5;0,6
DSO_1010;55,73;19,504;10,5;0,6
DSO_1011;57,7;10,373;10,5;0,6
DSO_1012;60,67;53,751;10,5;0,6
DSO_1013;53,1;2,024;10,5;0,6
DSO_1014;53,1;62,031;10,5;0,6
DSO_1015;60;14,283;10,5;0,6
DSO_1016;62,89;40,066;10,5;0,6
DSO_1017;62,92;44,183;10,5;0,6
DSO_1018;62,58;16,008;10,5;0,6
DSO_1019;61,73;5,405;10,5;0,6
DSO_1020;62,65;98,9;10,5;0,6
DSO_1021;62,67;64,791;10,5;0,6
DSO_1022;62,7;21,965;10,5;0,6
DSO_1023;62,38;71,921;10,5;0,6
DSO_1024;57,99;5,129;10,5;0,6
DSO_1025;62,75;9,223;10,5;0,6
DSO_1026;64,35;114,31;10,5;0,6
DSO_1027;61,11;89,608;10,5;0,6
DSO_1028;57,93;42,021;10,5;0,6
DSO_1029;62,75;8,809;10,5;0,6
DSO_1030;63,03;6,417;10,5;0,6
DSO_1031;64,29;13,455;10,5;0,6
DSO_1032;63,32;9,522;10,5;0,6
DSO_1033;56,9;17,526;10,5;0,6
DSO_1034;56,9;15,088;10,5;0,6
DSO_1035;56,92;12,052;10,5;0,6
DSO_1036;59,03;29,417;10,5;0,6
DSO_1037;59,08;2,07;10,5;0,6
DSO_1038;59,16;2,622;10,5;0,6
DSO_1039;59,08;13,018;10,5;0,6
DSO_1040;66,65;66,677;10,5;0,6
DSO_1041;59,13;19,113;10,5;0,6
DSO_1042;64,02;8,993;10,5;0,6
DSO_1043;59,2;27,439;10,5;0,6
DSO_1044;59,19;21,735;10,5;0,6
DSO_1045;65,67;5,635;10,5;0,6
DSO_1046;65,87;48,001;10,5;0,6
DSO_1047;64,98;129,513;10,5;0,6
DSO_1048;65,79;23,575;10,5;0,6
DSO_1049;64,8;14,789;10,5;0,6
DSO_1050;66,53;48,875;10,5;0,6
DSO_1051;66,02;36,938;10,5;0,6
DSO_1052;64,08;17,48;10,5;0,6
DSO_1053;48,13;10,534;10,5;0,6
DSO_1054;65,39;22,08;10,5;0,6
DSO_1055;59,09;39,56;10,5;0,6
DSO_1056;62,87;3,726;10,5;0,6
DSO_1057;63,31;2,139;10,5;0,6
DSO_1058;58,99;19,527;10,5;0,6
DSO_1059;59,03;6,164;10,5;0,6
DSO_1060;49,61;81,857;10,5;0,6
DSO_1061;59,14;13,708;10,5;0,6
DSO_1062;62,79;65,435;10,5;0,6
DSO_1063;62,79;9,062;10,5;0,6
DSO_1064;59,03;6,693;10,5;0,6
DSO_1065;47,79;34,661;10,5;0,6
DSO_1066;46,99;41,101;10,5;0,6
DSO_1067;47,5;6,072;10,5;0,6
DSO_1068;47,78;51,106;10,5;0,6
DSO_1069;47,5;19,711;10,5;0,6
DSO_1070;56,86;4,301;10,5;0,6
DSO_1071;56,06;25,047;10,5;0,6
DSO_1072;56,05;28,635;10,5;0,6
DSO_1073;46,56;53,59;10,5;0,6
DSO_1074;46,58;5,198;10,5;0,6
DSO_1075;46,56;20,332;10,5;0,6
DSO_1076;44,57;88,159;10,5;0,6
DSO_1077;53,44;21,942;10,5;0,6
DSO_1078;44,57;158,125;10,5;0,6
DSO_1079;49,13;23;10,5;0,6
DSO_1080;62,7;28,175;10,5;0,6
DSO_1081;60,88;13,938;10,5;0,6
DSO_1082;62,79;20,861;10,5;0,6
DSO_1083;62,75;25,852;10,5;0,6
DSO_1084;62,69;24,909;10,5;0,6
DSO_1085;64,8;18,906;10,5;0,6
DSO_1086;64,79;11,73;10,5;0,6
DSO_1087;59,11;7,107;10,5;0,6
DSO_1088;47,16;114,034;10,5;0,6
DSO_1089;60,84;15,088;10,5;0,6
DSO_1090;60,97;36,731;10,5;0,6
DSO_1091;60,89;6,003;10,5;0,6
DSO_1092;64,79;43,286;10,5;0,6
DSO_1093;61,19;13,524;10,5;0,6
DSO_1094;60,97;32,637;10,5;0,6
DSO_1095;56,05;30,13;10,5;0,6
DSO_1096;56,06;28,98;10,5;0,6
DSO_1097;60,91;8,809;10,5;0,6
DSO_1098;59,18;20,723;10,5;0,6
DSO_1099;59,18;59,11;10,5;0,6
DSO_1100;59,34;45,425;10,5;0,6
DSO_1101;58,58;68,356;10,5;0,6
DSO_1102;58,27;7,521;10,5;0,6
DSO_1103;61,8;3,634;10,5;0,6
DSO_1104;61,02;40,135;10,5;0,6
DSO_1105;60,91;20,884;10,5;0,6
DSO_1106;60,96;5,796;10,5;0,6
DSO_1107;60,93;16,077;10,5;0,6
DSO_1108;64,04;43,24;10,5;0,6
DSO_1109;64,08;18,469;10,5;0,6
DSO_1110;64,14;14,053;10,5;0,6
DSO_1111;64,14;5,129;10,5;0,6
DSO_1112;64,21;23,138;10,5;0,6
DSO_1113;61,18;4,278;10,5;0,6
DSO_1114;61,27;28,382;10,5;0,6
DSO_1115;59,16;15,226;10,5;0,6
DSO_1116;45;17,894;10,5;0,6
DSO_1117;60,02;33,304;10,5;0,6
DSO_1118;44,99;13,133;10,5;0,6
DSO_1119;45;69,414;10,5;0,6
DSO_1120;45,01;64,354;10,5;0,6
DSO_1121;57;60,398;10,5;0,6
DSO_1122;62,28;2,783;10,5;0,6
DSO_1123;56,87;67,574;10,5;0,6
DSO_1124;58,06;18,17;10,5;0,6
DSO_1125;59,24;37,03;10,5;0,6
DSO_1126;58,06;5,704;10,5;0,6
DSO_1127;62,27;29,164;10,5;0,6
DSO_1128;46,41;35,167;10,5;0,6
DSO_1129;59,72;65,619;10,5;0,6
DSO_1130;48,87;6,21;10,5;0,6
DSO_1131;58;79,051;10,5;0,6
DSO_1132;59,98;23,391;10,5;0,6
DSO_1133;62,29;35,788;10,5;0,6
DSO_1134;45,1;45,655;10,5;0,6
DSO_1135;56,86;6,302;10,5;0,6
DSO_1136;56,61;8,073;10,5;0,6
DSO_1137;56,79;37,191;10,5;0,6
DSO_1138;80;1,84;10,5;0,6
DSO_1139;56,28;22,609;10,5;0,6
DSO_1140;56,28;37,283;10,5;0,6
DSO_1141;56,28;15,985;10,5;0,6
DSO_1142;60,41;58,374;10,5;0,6
DSO_1143;58,66;8,947;10,5;0,6
DSO_1144;59,62;12,029;10,5;0,6
DSO_1145;57,5;19,481;10,5;0,6
DSO_1146;56,91;18,446;10,5;0,6
DSO_1147;59,3;39,192;10,5;0,6
DSO_1148;56,91;11,408;10,5;0,6
DSO_1149;46;5,75;10,5;0,6
DSO_1150;46,18;16,146;10,5;0,6
DSO_1151;46,12;3,979;10,5;0,6
DSO_1152;61,94;131,951;10,5;0,6
DSO_1153;43,76;9,936;10,5;0,6
DSO_1154;61,01;36,754;10,5;0,6
DSO_1155;46,23;17,687;10,5;0,6
DSO_1156;56,61;32,246;10,5;0,6
DSO_1157;56,65;15,479;10,5;0,6
DSO_1158;61,42;48,898;10,5;0,6
DSO_1159;61,85;18,768;10,5;0,6
DSO_1160;62,38;26,105;10,5;0,6
DSO_1161;58,56;65,159;10,5;0,6
DSO_1162;57,98;3,358;10,5;0,6
DSO_1163;45,21;21,091;10,5;0,6
DSO_1164;46,73;67,367;10,5;0,6
DSO_1165;46,49;26,312;10,5;0,6
DSO_1166;56,86;84,939;10,5;0,6
DSO_1167;48,55;11,109;10,5;0,6
DSO_1168;49,98;21,758;10,5;0,6
DSO_1169;49,98;25,783;10,5;0,6
DSO_1170;49,06;16,169;10,5;0,6
DSO_1171;37,69;27,623;10,5;0,6
DSO_1172;45,64;11,454;10,5;0,6
DSO_1173;37,69;15,571;10,5;0,6
DSO_1174;37,77;2,737;10,5;0,6
DSO_1175;37,35;8,602;10,5;0,6
DSO_1176;38,07;8,579;10,5;0,6
DSO_1177;38,47;28,727;10,5;0,6
DSO_1178;38,31;14,099;10,5;0,6
DSO_1179;38,36;26,542;10,5;0,6
DSO_1180;35,91;25,484;10,5;0,6
DSO_1181;35,91;25,852;10,5;0,6
DSO_1182;56,9;24,311;10,5;0,6
DSO_1183;56,9;18,86;10,5;0,6
DSO_1184;56,91;20,631;10,5;0,6
DSO_1185;59,27;86,986;10,5;0,6
DSO_1186;45,71;70,748;10,5;0,6
DSO_1187;45,62;64,193;10,5;0,6
DSO_1188;45,94;34,707;10,5;0,6
DSO_1189;41,92;7,337;10,5;0,6
DSO_1190;40,14;28,037;10,5;0,6
DSO_1191;40,03;18,193;10,5;0,6
DSO_1192;37,35;28,382;10,5;0,6
DSO_1193;36,56;16,146;10,5;0,6
DSO_1194;61,59;40,227;10,5;0,6
DSO_1195;62,16;15,594;10,5;0,6
DSO_1196;64,91;42,228;10,5;0,6
DSO_1197;58,47;17,365;10,5;0,6
DSO_1198;54,95;27,922;10,5;0,6
DSO_1199;55,11;21,459;10,5;0,6
DSO_1200;48,26;18,285;10,5;0,6
DSO_1201;56,61;27,876;10,5;0,6
DSO_1202;65,64;29,279;10,5;0,6
DSO_1203;56,32;21,85;10,5;0,6
DSO_1204;56,61;30,107;10,5;0,6
DSO_1205;56,62;10,833;10,5;0,6
DSO_1206;56,61;17,066;10,5;0,6
DSO_1207;67,89;15,364;10,5;0,6
DSO_1208;43,41;7,544;10,5;0,6
DSO_1209;72,17;38,824;10,5;0,6
DSO_1210;72,17;26,059;10,5;0,6
DSO_1211;45,39;57,431;10,5;0,6
DSO_1212;45,31;22,839;10,5;0,6
DSO_1213;45,21;20,01;10,5;0,6
DSO_1214;45,27;56,212;10,5;0,6
DSO_1215;45,6;32,982;10,5;0,6
DSO_1216;45,2;11,247;10,5;0,6
DSO_1217;43,62;23,943;10,5;0,6
DSO_1218;44,3;28,819;10,5;0,6
DSO_1219;43,7;11,316;10,5;0,6
DSO_1220;56,2;25,001;10,5;0,6
DSO_1221;55,31;24,242;10,5;0,6
DSO_1222;55,74;29,141;10,5;0,6
DSO_1223;45,41;34,546;10,5;0,6
DSO_1224;45,58;61,203;10,5;0,6
DSO_1225;45,48;52,164;10,5;0,6
DSO_1226;45,55;11,707;10,5;0,6
DSO_1227;55,96;9,016;10,5;0,6
DSO_1228;55,96;22,287;10,5;0,6
DSO_1229;47,07;36,041;10,5;0,6
DSO_1230;66,84;24,012;10,5;0,6
DSO_1231;66,95;26,128;10,5;0,6
DSO_1232;63;37,858;10,5;0,6
DSO_1233;67,1;8,694;10,5;0,6
DSO_1234;44,42;32,338;10,5;0,6
DSO_1235;48,16;30,958;10,5;0,6
DSO_1236;44,42;43,976;10,5;0,6
DSO_1237;47,84;15,042;10,5;0,6
DSO_1238;50,3;11,155;10,5;0,6
DSO_1239;48,25;48,139;10,5;0,6
DSO_1240;48,25;10,465;10,5;0,6
DSO_1241;56,27;13,133;10,5;0,6
DSO_1242;56,21;7,912;10,5;0,6
DSO_1243;56,23;8,786;10,5;0,6
DSO_1244;48,7;16,445;10,5;0,6
DSO_1245;48,76;21,436;10,5;0,6
DSO_1246;48,17;56,097;10,5;0,6
DSO_1247;48,83;56,994;10,5;0,6
DSO_1248;48,87;23,391;10,5;0,6
DSO_1249;48,87;37,214;10,5;0,6
DSO_1250;56,48;29,44;10,5;0,6
DSO_1251;56,3;10,304;10,5;0,6
DSO_1252;52,32;24,173;10,5;0,6
DSO_1253;56,4;13,731;10,5;0,6
DSO_1254;56,34;5,681;10,5;0,6
DSO_1255;50,28;3,289;10,5;0,6
DSO_1256;50,39;3,266;10,5;0,6
DSO_1257;47,76;18,515;10,5;0,6
DSO_1258;47,77;19,021;10,5;0,6
DSO_1259;47,76;18,63;10,5;0,6
DSO_1260;45,19;36,961;10,5;0,6
