node_name,node_type,impact_pct
X_1356,X,0.0
DSO_1389,DSO,0.0
CS30-NY-08,CS,0.0
X_2725,X,0.0
X_1344,X,0.0
DSO_1399,DSO,0.0
X_1345,X,0.0
DSO_1379,DSO,0.0
DSO_1380,DSO,0.0
DSO_1622,DSO,0.0
DSO_1475,DSO,0.0
X_1318,X,0.0
DSO_1392,DSO,0.0
DSO_1393,DSO,0.0
DSO_1396,DSO,0.0
DSO_1398,DSO,0.0
X_1342,X,0.0
X_1347,X,0.0
DSO_1402,DSO,0.0
X_1348,X,0.0
X_1340,X,0.0
X_1339,X,0.0
X_1382,X,0.0
DSO_1442,DSO,0.0
DSO_1755,DSO,0.0
IND_0308,IND,0.0
X_1323,X,0.0
DSO_1384,DSO,0.0
X_1322,X,0.0
IND_0263,IND,0.0
CS30-NY-06,CS,0.0
X_3461,X,0.0
X_3376,X,0.0
X_2475,X,0.0
X_1320,X,0.0
CS30-NY-05,CS,0.0
X_1330,X,0.0
DSO_2139,DSO,0.0
DSO_2137,DSO,0.0
DSO_1753,DSO,0.0
X_1370,X,0.0
X_1326,X,0.0
DSO_1325,DSO,0.0
IND_0253,IND,0.0
DSO_1349,DSO,0.0
X_1302,X,0.0
IND_0257,IND,0.0
DSO_2400,DSO,0.0
X_1378,X,0.0
DSO_1387,DSO,0.0
DSO_2396,DSO,0.0
DSO_1386,DSO,0.0
IND_0264,IND,0.0
DSO_1385,DSO,0.0
X_1327,X,0.0
DSO_1605,DSO,0.0
X_1044,X,0.0
CS18-NY-01,CS,0.0
X_1045,X,0.0
X_1155,X,0.0
X_1156,X,0.0
X_1058,X,0.0
X_1046,X,0.0
CS24-NY-06,CS,0.0016831337557494126
DSO_1248,DSO,0.0
TPP_0052,TPP,0.0
DSO_1130,DSO,0.0
X_1048,X,0.0
DSO_1131,DSO,0.0
X_1071,X,0.0
X_1047,X,0.0
X_3251,X,0.0049272335788732025
X_1057,X,0.0
X_1056,X,0.0
X_1055,X,0.0
DSO_1133,DSO,0.0
X_1191,X,0.0
X_1149,X,0.0016831337557494126
DSO_2240,DSO,0.006619158020812314
X_1392,X,0.0
X_1080,X,0.0
X_2411,X,0.0
CS23-NY-04,CS,0.0
X_1051,X,0.0
X_1052,X,0.0
CS15-NY-01,CS,0.0
X_1050,X,0.0049272335788732025
TPP_0053,TPP,0.0
DSO_1151,DSO,0.010873690639644953
DSO_1149,DSO,0.0
BIO_0008,BIO,0.013430070516836137
X_3178,X,0.0
X_1093,X,0.0
X_2644,X,0.0
DSO_1188,DSO,0.0
DSO_1150,DSO,0.0025563798771911827
X_1094,X,0.0
X_1107,X,0.0
X_1040,X,0.0
IND_0233,IND,0.0
X_2509,X,0.0
X_3177,X,0.0
DSO_1918,DSO,0.0
X_1728,X,0.0
IND_0231,IND,0.0
X_1035,X,0.0
X_2615,X,0.0
IND_0240,IND,0.0
CS32-NY-09,CS,0.0
X_1037,X,0.0
IND_0232,IND,0.0
DSO_1128,DSO,0.0
X_1036,X,0.0
X_1041,X,0.0
X_1043,X,0.0
CS18-NY-03,CS,0.0
X_1042,X,0.0
CS21-NY-01,CS,0.010134201712060392
DSO_1335,DSO,0.010134201712060392
IND_0235,IND,0.0
CS32-NY-01,CS,0.0
IND_0234,IND,0.0
X_1089,X,0.0
DSO_2360,DSO,0.014297012586335289
ST_0002,ST,0.014297012586335289
DSO_2135,DSO,0.008011649457040713
X_2678,X,0.0
X_1200,X,0.0
DSO_1143,DSO,0.0
DSO_1197,DSO,0.0
X_1098,X,0.0
X_1097,X,0.0
X_1084,X,0.0
X_1086,X,0.0
X_2670,X,0.0
DSO_1147,DSO,0.0
DSO_1185,DSO,0.00343643601478739
X_2108,X,0.01140754929541405
X_1085,X,0.0
X_1087,X,0.0
X_1088,X,0.0
DSO_1908,DSO,0.0
DSO_1152,DSO,0.0
DSO_1341,DSO,0.0
X_1180,X,0.0
CS33-NY-04,CS,0.0
X_1283,X,0.0
X_1193,X,0.0
X_1198,X,0.0
DSO_1146,DSO,0.0
DSO_1184,DSO,0.0
DSO_1148,DSO,0.0
X_1142,X,0.0
X_1143,X,0.0
X_1091,X,0.0
TPP_0106,TPP,0.010029468019513921
X_2740,X,0.0
DSO_1159,DSO,0.0
DSO_1114,DSO,0.0
DSO_1158,DSO,0.0
DSO_1105,DSO,0.0
DSO_1658,DSO,0.0
DSO_1113,DSO,0.0
X_1797,X,0.0008520131365119159
DSO_1103,DSO,0.0008520131365119159
DSO_1107,DSO,0.0
X_1222,X,0.0
X_1462,X,0.0
DSO_1106,DSO,0.0
X_1008,X,0.0
DSO_1112,DSO,0.0
DSO_1109,DSO,0.0
DSO_1111,DSO,0.0
DSO_1110,DSO,0.0
X_2640,X,0.0
DSO_1391,DSO,0.0
DSO_1484,DSO,0.0016059497966257193
X_2658,X,0.0
CS47-NY-00,CS,0.0
DSO_1138,DSO,0.0
X_1078,X,0.0
X_1079,X,0.0
DSO_1141,DSO,0.0
X_1082,X,0.0
DSO_1139,DSO,0.0
X_1083,X,0.0
CS35-NY-00,CS,0.008011649457040713
TPP_0095,TPP,0.0
DSO_1448,DSO,0.0
DSO_1433,DSO,0.0
DSO_1447,DSO,0.0
DSO_2152,DSO,0.0
DSO_1449,DSO,0.0
IND_0282,IND,0.0
IND_0283,IND,0.0
DSO_1450,DSO,0.0
IND_0284,IND,0.0
IND_0287,IND,0.0
X_1532,X,0.0
DSO_2087,DSO,0.0
DSO_2088,DSO,0.0
DSO_1441,DSO,0.0
X_2075,X,0.0
X_2415,X,0.0
DSO_1428,DSO,0.0
DSO_2273,DSO,0.0
IND_0276,IND,0.0
IND_0275,IND,0.0
IND_0281,IND,0.0
DSO_1427,DSO,0.0
DSO_1430,DSO,0.0
IND_0277,IND,0.0
DSO_1429,DSO,0.0
DSO_1431,DSO,0.0
DSO_1471,DSO,0.0
DSO_1472,DSO,0.0
DSO_1432,DSO,0.0
DSO_1833,DSO,0.0
DSO_1411,DSO,0.0
DSO_1415,DSO,0.0
DSO_1414,DSO,0.0
X_1365,X,0.0
X_1363,X,0.0
DSO_1413,DSO,0.0
X_1362,X,0.0
DSO_1412,DSO,0.0
X_1369,X,0.0
X_1660,X,0.0
TPP_0057,TPP,0.0
X_1512,X,0.0
X_1357,X,0.0
X_1352,X,0.0
X_1358,X,0.0
X_1368,X,0.0
DSO_1445,DSO,0.0
X_1381,X,0.0
X_1549,X,0.0
X_1364,X,0.0
DSO_1443,DSO,0.0
X_2718,X,0.0
X_1355,X,0.0
DSO_1409,DSO,0.0
X_1361,X,0.0
CS24-NY-01,CS,0.0
X_1359,X,0.0
CS24-NY-00,CS,0.0016107835277696927
IND_0269,IND,0.0
DSO_1416,DSO,0.0
DSO_2827,DSO,0.0
DSO_1421,DSO,0.0
X_1372,X,0.0
X_3302,X,0.0
X_1376,X,0.0
IND_0274,IND,0.0
IND_0278,IND,0.0
CS24-NY-02,CS,0.0
X_1508,X,0.0
DSO_1490,DSO,0.0
X_1371,X,0.0
DSO_1425,DSO,0.0
CS23-NY-10,CS,0.0
DSO_1407,DSO,0.0
X_1353,X,0.0
DSO_1426,DSO,0.0
X_1374,X,0.0
IND_0272,IND,0.0
X_1351,X,0.0
DSO_1408,DSO,0.0
DSO_1406,DSO,0.0
X_1354,X,0.0
DSO_1424,DSO,0.0
X_1375,X,0.0
X_1377,X,0.0
IND_0273,IND,0.0
IND_0271,IND,0.0
IND_0279,IND,0.0
DSO_1423,DSO,0.0
DSO_1135,DSO,0.0
X_1066,X,0.0
X_1065,X,0.0
X_1067,X,0.0
DSO_1163,DSO,0.0
DSO_1134,DSO,0.0
X_2662,X,0.0
DSO_1161,DSO,0.0
X_1074,X,0.0
X_1131,X,0.0
X_1081,X,0.0
X_1062,X,0.0
X_2159,X,0.0
X_1063,X,0.0
X_2105,X,0.0
X_1945,X,0.0
X_1069,X,0.0
DSO_1137,DSO,0.0
X_2750,X,0.0
DSO_2506,DSO,0.0
DSO_2537,DSO,0.0
DSO_2759,DSO,0.0
X_1068,X,0.0
DSO_1136,DSO,0.0
DSO_2765,DSO,0.0
IND_0636,IND,0.0
DSO_2662,DSO,0.0
DSO_2661,DSO,0.0005152313114177236
X_1076,X,0.0
IND_0606,IND,0.0
X_1073,X,0.0
X_3030,X,0.0
X_1077,X,0.0
X_1072,X,0.0
X_2656,X,0.0
DSO_1210,DSO,0.0
DSO_1209,DSO,0.0
X_1206,X,0.0
X_1210,X,0.0
X_1275,X,0.0
CS23-NY-07,CS,0.0
DSO_1202,DSO,0.0
DSO_1207,DSO,0.0
DSO_1535,DSO,0.0
X_1203,X,0.0
DSO_1201,DSO,0.0
DSO_1419,DSO,0.0
IND_0242,IND,0.0
DSO_1191,DSO,0.0
X_1201,X,0.0
X_1225,X,0.0
IND_0245,IND,0.0
X_1202,X,0.0
DSO_1178,DSO,0.0
X_1173,X,0.0
DSO_1175,DSO,0.0
DSO_1192,DSO,0.0
X_1174,X,0.0
X_1171,X,0.0
X_1175,X,0.0
DSO_1179,DSO,0.0
X_1170,X,0.0
DSO_1180,DSO,0.0
DSO_1206,DSO,0.0
DSO_1196,DSO,0.0
CS19-NY-04,CS,0.0
DSO_1388,DSO,0.0
DSO_1203,DSO,0.0
DSO_1199,DSO,0.0
X_1328,X,0.0
DSO_1172,DSO,0.0
X_1211,X,0.0
DSO_1218,DSO,0.0
X_1167,X,0.0
X_1168,X,0.0
LNG_0001,LNG,0.01140754929541405
IND_0268,IND,0.0
X_1659,X,0.0
X_1215,X,0.0
DSO_1173,DSO,0.0
X_1217,X,0.0
DSO_1171,DSO,0.0
X_1162,X,0.0
X_2440,X,0.0062994126548357645
CS29-NY-04,CS,0.0062994126548357645
DSO_1219,DSO,0.0
DSO_1284,DSO,0.0
DSO_1216,DSO,0.0
DSO_1213,DSO,0.0
DSO_1214,DSO,0.0
DSO_1212,DSO,0.0
DSO_1211,DSO,0.0
DSO_1223,DSO,0.0
IND_0267,IND,0.0
IND_0241,IND,0.0
CS27-NY-02,CS,0.0
X_1179,X,0.0
DSO_1182,DSO,0.0
DSO_1183,DSO,0.0
CS23-NY-02,CS,0.0
X_1213,X,0.0
X_1212,X,0.0
X_1207,X,0.0
CS25-NY-05,CS,0.004847747406996078
X_2944,X,0.0
DSO_2595,DSO,0.004847747406996078
X_1214,X,0.004847747406996078
DSO_1220,DSO,0.0
DSO_1242,DSO,0.0
DSO_1222,DSO,0.0
X_1218,X,0.0
DSO_1227,DSO,0.0
X_1216,X,0.0
DSO_1228,DSO,0.0
X_2259,X,0.0
X_1209,X,0.0
DSO_1225,DSO,0.0
CS23-NY-03,CS,0.0
CS23-NY-00,CS,0.0
X_1208,X,0.0
X_3162,X,0.0
CS23-NY-09,CS,0.0
CS23-NY-06,CS,0.0
X_1476,X,0.0
X_1204,X,0.0
CS23-NY-08,CS,0.0
X_1373,X,0.0
IND_0270,IND,0.0
DSO_1217,DSO,0.0
X_1205,X,0.0
DSO_1208,DSO,0.0
X_1128,X,0.0
X_1126,X,0.0
X_3076,X,0.0
X_1127,X,0.0
X_1117,X,0.0
CS12-NY-00,CS,0.0
X_1125,X,0.0
DSO_1156,DSO,0.0
X_1108,X,0.0
X_1110,X,0.0
X_2754,X,0.0
X_1111,X,0.0
X_1112,X,0.0
X_1114,X,0.0
X_1113,X,0.0
X_1109,X,0.0
X_1116,X,0.0
X_1123,X,0.0
X_1150,X,0.0
DSO_1155,DSO,0.0
X_1119,X,0.0
X_1120,X,0.0
X_1285,X,0.0
X_1159,X,0.0
DSO_1288,DSO,0.0
X_1129,X,0.0
X_1130,X,0.0
CS13-NY-01,CS,0.0
IC_DK01-OUT,IC,0.0
X_1115,X,0.0
DSO_1157,DSO,0.0
X_1145,X,0.0
X_2054,X,0.0
DSO_1333,DSO,0.0
X_2053,X,0.0
DSO_1132,DSO,0.0
DSO_1117,DSO,0.0007369083199451418
DSO_1100,DSO,0.0
DSO_1274,DSO,0.0
X_1259,X,0.0
DSO_1566,DSO,0.0
X_2242,X,0.0
CS37-NY-01,CS,0.0
DSO_2241,DSO,0.012153662196935169
X_2334,X,0.0023082012280413555
DSO_1101,DSO,0.0
X_1423,X,0.0013212224992295563
X_1000,X,0.0
X_2243,X,0.008241797549773574
DSO_1099,DSO,0.008241797549773574
X_1757,X,0.0
X_2194,X,0.0
X_2199,X,0.0
X_0999,X,0.0
DSO_1098,DSO,0.0
X_1144,X,0.0
DSO_1653,DSO,0.0
X_1001,X,0.0
X_2820,X,0.0
TPP_0061,TPP,0.0
TPP_0051,TPP,0.0
X_1002,X,0.0
X_0996,X,0.0
X_2446,X,0.0
DSO_2938,DSO,0.0
X_2457,X,0.0
DSO_2939,DSO,0.0
DSO_1092,DSO,0.0
X_0994,X,0.0
DSO_1096,DSO,0.0
CS47-NY-01,CS,0.0049272335788732025
X_0995,X,0.0049272335788732025
DSO_1072,DSO,0.0
DSO_1095,DSO,0.0
X_1151,X,0.0
X_1049,X,0.0049272335788732025
X_0998,X,0.0049272335788732025
DSO_1102,DSO,0.0
X_1075,X,0.0
CS00-NY-01,CS,0.0
X_1734,X,0.0
X_1038,X,0.0
X_1031,X,0.0
DSO_1129,DSO,0.0
IND_0462,IND,0.0
X_1039,X,0.0
X_2047,X,0.0
X_2034,X,0.0
X_1059,X,0.0
DSO_1323,DSO,0.0
IND_0453,IND,0.0
X_1060,X,0.0
CS16-NY-04,CS,0.0
X_1030,X,0.0
X_1773,X,0.0
DSO_2850,DSO,0.0
DSO_1123,DSO,0.0
DSO_1121,DSO,0.0
DSO_1124,DSO,0.0
DSO_1125,DSO,0.0
X_1029,X,0.0
DSO_1122,DSO,0.0
DSO_1127,DSO,0.0
IND_0230,IND,0.0
DSO_1706,DSO,0.0
DSO_1120,DSO,0.0
X_1064,X,0.0
X_1020,X,0.0
IC_NL01-IN,IC,0.0
X_1019,X,0.0
X_1026,X,0.0
BIO_0017,BIO,0.0025868785921546547
IND_0307,IND,0.0
X_1293,X,0.0
X_1292,X,0.0
DSO_1330,DSO,0.0
X_1027,X,0.0
X_1028,X,0.0
X_1010,X,0.0
X_1009,X,0.0
X_1021,X,0.0
CS36-NY-01,CS,0.0
X_1025,X,0.0
X_2776,X,0.0
X_1013,X,0.0
X_1017,X,0.0
DSO_1118,DSO,0.0
DSO_1115,DSO,0.000945045854581633
CS37-NY-03,CS,0.000945045854581633
X_1014,X,0.0
X_1012,X,0.0
X_1189,X,0.0
X_1018,X,0.0
DSO_1119,DSO,0.0
X_1898,X,0.0
X_1016,X,0.0
X_1121,X,0.0
X_1122,X,0.0
X_1015,X,0.0
DSO_1205,DSO,0.0
X_1194,X,0.0
X_1188,X,0.0
IND_0244,IND,0.0
X_2866,X,0.0
CS42-NY-03,CS,0.0
DSO_1904,DSO,0.0
DSO_1190,DSO,0.0
IND_0243,IND,0.0
DSO_1224,DSO,0.0
X_1185,X,0.0
X_1184,X,0.0
X_1192,X,0.0
DSO_1215,DSO,0.0
DSO_1186,DSO,0.0
DSO_1187,DSO,0.0
X_0867,X,0.0
X_2349,X,0.0
X_1396,X,0.0
DSO_0948,DSO,0.0
DSO_1270,DSO,0.0
DSO_0950,DSO,0.0
DSO_0951,DSO,0.0
X_1715,X,0.0
X_0912,X,0.0
IND_0223,IND,0.0
X_0848,X,0.0
DSO_0949,DSO,0.0
DSO_0962,DSO,0.0
DSO_0953,DSO,0.0
DSO_0952,DSO,0.0
DSO_1036,DSO,0.0
DSO_1039,DSO,0.0
DSO_0963,DSO,0.0
X_0931,X,0.0
X_0930,X,0.0
DSO_0958,DSO,1.6612824491415287e-16
DSO_0955,DSO,1.6612824491415287e-16
DSO_0957,DSO,0.0
X_0863,X,0.0
X_0855,X,0.0
X_0856,X,0.0
DSO_0959,DSO,0.0
X_0852,X,0.0
X_0853,X,0.0
X_0859,X,0.0
DSO_1418,DSO,0.0
DSO_2283,DSO,0.0
X_1434,X,0.0
X_1271,X,0.0
X_0858,X,0.0
DSO_0980,DSO,0.0
DSO_0930,DSO,0.0
DSO_0931,DSO,0.0
DSO_0933,DSO,0.0
DSO_0929,DSO,0.0
TPP_0046,TPP,0.0
X_0837,X,0.0
TPP_0045,TPP,0.0
X_3448,X,0.013661638089095738
CS41-NY-02,CS,0.0
TPP_0044,TPP,0.0
DSO_0947,DSO,0.0
DSO_0936,DSO,0.0
DSO_0937,DSO,0.0
X_1181,X,0.013661638089095738
X_0840,X,0.0
DSO_0956,DSO,0.00020695599340690398
X_0844,X,0.0
X_1163,X,0.00036507106911712203
CS29-NY-06,CS,0.00036507106911712203
X_0851,X,0.006266052783272573
DSO_0939,DSO,0.0
DSO_0942,DSO,0.0
DSO_0954,DSO,0.0
DSO_0938,DSO,0.0
DSO_1353,DSO,0.0
X_0845,X,0.0
DSO_0941,DSO,0.0
DSO_0940,DSO,0.0
DSO_0865,DSO,0.0
DSO_0863,DSO,0.0
DSO_1200,DSO,0.0023152727888944165
DSO_0864,DSO,0.0028632875880817573
IND_0207,IND,0.0
X_1299,X,0.0
DSO_1246,DSO,0.0
IND_0202,IND,0.0
X_3282,X,0.0
X_3292,X,0.003759759978320706
X_0789,X,0.0
DSO_0871,DSO,0.0
DSO_2192,DSO,0.0
BIO_0005,BIO,0.00373696053740375
DSO_1316,DSO,0.0014216877485093335
X_0786,X,0.003759759978320706
X_0915,X,0.0
X_0788,X,0.0
DSO_1319,DSO,0.0
TPP_0043,TPP,0.0
ST_0001,ST,0.0
DSO_0866,DSO,0.0
DSO_1021,DSO,0.0
DSO_0996,DSO,0.0
DSO_0997,DSO,0.0
X_0919,X,0.0
DSO_0919,DSO,0.0
DSO_0918,DSO,0.0
DSO_2930,DSO,0.0010468177899260037
DSO_1066,DSO,0.0
DSO_1069,DSO,0.0
DSO_0867,DSO,0.0
X_0834,X,0.0
X_0914,X,0.0
DSO_1001,DSO,0.0
X_0901,X,0.0
DSO_0965,DSO,0.0
X_0871,X,0.0
DSO_0964,DSO,0.0
DSO_0971,DSO,0.0
DSO_0972,DSO,0.0
X_0878,X,0.0
X_2333,X,0.0
DSO_0966,DSO,0.0
DSO_0967,DSO,0.0
DSO_0968,DSO,0.0
X_0861,X,0.0
DSO_0969,DSO,0.0
DSO_0970,DSO,0.0
X_0935,X,0.0
X_0934,X,0.0
DSO_1041,DSO,0.0
DSO_1043,DSO,0.0
X_2697,X,0.0
IND_0214,IND,0.0
X_0873,X,0.0
IND_0213,IND,0.0
X_0932,X,0.0
X_0868,X,0.010029468019513921
X_2434,X,0.0
X_0869,X,0.0
X_0785,X,0.0
X_2331,X,0.0
X_2340,X,0.0
X_2696,X,0.0
X_0870,X,0.0
X_2235,X,0.0
X_1134,X,0.0
X_1132,X,0.0
CS33-NY-09,CS,0.0
X_1153,X,0.0
CS26-NY-02,CS,0.0
X_3078,X,0.0
X_3089,X,0.0
X_2611,X,0.0
DSO_2413,DSO,0.0
CS28-NY-03,CS,0.0
X_1138,X,0.0
DSO_2560,DSO,0.0
CS34-NY-01,CS,0.0
X_1572,X,0.0
X_1183,X,0.0
X_1190,X,0.0
X_1182,X,0.0
X_1161,X,0.0
DSO_1170,DSO,0.0
CS47-NY-04,CS,0.0
X_3451,X,0.0
X_1157,X,0.0
X_1158,X,0.0
CS26-NY-00,CS,0.0
X_1154,X,0.0
DSO_1741,DSO,0.0
X_1137,X,0.0
DSO_2259,DSO,0.0
DSO_2260,DSO,0.0
X_1164,X,0.0010935969044317062
DSO_1169,DSO,0.0
X_1236,X,0.0
CS29-NY-05,CS,0.0010935969044317062
CS02-NY-01,CS,0.0
X_1106,X,0.0
X_1102,X,0.0
X_1104,X,0.0
X_2684,X,0.0
X_1105,X,0.0
X_1280,X,0.0
X_3171,X,0.0
X_1152,X,0.0
X_1321,X,0.0
X_1146,X,0.0
X_1147,X,0.0
CS28-NY-00,CS,0.001985940825273722
X_3214,X,0.001985940825273722
X_2850,X,0.0
DSO_0981,DSO,0.0
X_1095,X,0.0
DSO_1280,DSO,0.0
X_1096,X,0.0
IND_0236,IND,0.0
X_1490,X,0.0
IND_0237,IND,0.0
X_3396,X,0.0
X_1100,X,0.0
IND_0246,IND,0.0
DSO_1153,DSO,0.0
X_1133,X,0.0
CS03-NY-00,CS,0.0027750456995252275
DSO_2762,DSO,0.018225710740466073
X_3172,X,0.0075928950124624145
X_3399,X,0.0
X_0829,X,0.0
X_0830,X,0.0
CS02-NY-00,CS,0.0
DSO_2271,DSO,0.0
X_0825,X,0.0
X_0826,X,0.0
X_1090,X,0.0
DSO_0922,DSO,0.0
X_1248,X,0.0
DSO_0943,DSO,0.0
DSO_0920,DSO,0.0
DSO_0921,DSO,0.0
IND_0210,IND,0.0
DSO_0946,DSO,0.0
X_0846,X,0.0
DSO_0944,DSO,0.0
DSO_0945,DSO,0.0
DSO_1694,DSO,0.0
CS15-NY-00,CS,0.006141743917306039
X_3364,X,0.006141743917306039
DSO_1695,DSO,0.0
X_0850,X,0.006266052783272573
X_0874,X,0.010029468019513921
X_0832,X,0.0
X_1118,X,0.016295520802786328
X_0865,X,0.0
BIO_0007,BIO,0.0
X_0875,X,0.0
X_0876,X,0.0
X_0828,X,0.0
X-1002,X,0.0
X_0866,X,0.0
X_0831,X,0.0
X_0905,X,0.0
X_0836,X,0.0
X_1023,X,0.0
X_0951,X,0.0
X_0835,X,0.0
X_2623,X,0.0
IND_0558,IND,0.0
X_0839,X,0.0
DSO_0925,DSO,0.0
X_0838,X,0.0
DSO_1714,DSO,0.0
DSO_1260,DSO,0.001113164750018116
DSO_0934,DSO,0.0
X_1491,X,0.0
DSO_1693,DSO,0.0
DSO_0935,DSO,0.0
DSO_1160,DSO,0.0
X_1136,X,0.0
DSO_2243,DSO,0.0076046479242247245
X_1135,X,0.0
DSO_1417,DSO,0.0016858808038412157
X_1140,X,0.0016858808038412157
BIO_0010,BIO,0.018528958008123275
DSO_1164,DSO,0.018463952843146135
X_2098,X,0.0
DSO_2101,DSO,0.0
X_2092,X,0.0
X_2095,X,0.0
X_0959,X,0.0
X_1139,X,0.0
CS41-NY-03,CS,0.0
X_0833,X,0.0
DSO_0928,DSO,0.0
X_1022,X,0.0
DSO_1070,DSO,0.0
X_1148,X,0.0
DSO_1166,DSO,0.0
X_1061,X,0.0
DSO_1064,DSO,0.0
X_2402,X,0.0
X_2307,X,0.0
DSO_2232,DSO,0.0
X_2614,X,0.0
X_1053,X,0.0
DSO_1065,DSO,0.0
DSO_1067,DSO,0.0
DSO_2618,DSO,0.0
X_0980,X,0.0
X_0981,X,0.0
X_0974,X,0.0
X_0965,X,0.0
X_0964,X,0.0
X_0975,X,0.0
X_0977,X,0.0
X_0971,X,0.0
X_1054,X,0.0
X_0966,X,0.0
X_1070,X,0.0
X_0972,X,0.0
X_0967,X,0.0
X_0970,X,0.0
X_0992,X,0.0
DSO_1383,DSO,0.0
DSO_1062,DSO,0.0
DSO_1063,DSO,0.0
X_0956,X,0.0
X_0948,X,0.0
DSO_1059,DSO,0.0
X_0947,X,0.0
DSO_1058,DSO,0.0
IND_0228,IND,0.0
DSO_1077,DSO,0.0
DSO_1060,DSO,0.0
X_0987,X,0.0
X_0949,X,0.0
TPP_0123,TPP,0.0
X_0950,X,0.0
DSO_1088,DSO,0.0
DSO_1068,DSO,0.0
X_0962,X,0.0
X_0960,X,0.0
X_0953,X,0.0
X_2574,X,0.0
TPP_0067,TPP,0.0
X_2575,X,0.001123004937157039
X_0961,X,0.0
X_0963,X,0.0
CS26-NY-03,CS,0.0
X_0955,X,0.0
X_0954,X,0.0
X_1496,X,0.0
X_0933,X,0.0
DSO_0978,DSO,0.0
X_1227,X,0.0
X_1277,X,0.0
IND_0215,IND,0.0
X_2303,X,0.04083923790030472
DSO_1080,DSO,0.0
DSO_1083,DSO,0.0
DSO_1084,DSO,0.0
X_0993,X,0.0
DSO_1086,DSO,0.0
IND_0212,IND,0.0
DSO_0977,DSO,0.0
DSO_1722,DSO,0.0
IND_0216,IND,0.0
IND_0218,IND,0.0
X_0881,X,0.0
X_0880,X,0.0
X_0882,X,0.0
X_0883,X,0.0
DSO_0982,DSO,0.0
DSO_0988,DSO,0.0
DSO_0986,DSO,0.0
X_3286,X,0.0
X_1403,X,0.0
X_1249,X,0.0
X_1400,X,0.0
X_0925,X,0.0
DSO_1040,DSO,0.0
X_2335,X,0.0
X_0986,X,0.0
DSO_1074,DSO,0.0
DSO_1271,DSO,0.0
X_0978,X,0.0
X_0988,X,0.0
DSO_1076,DSO,0.0
DSO_1078,DSO,0.0
X_0983,X,0.0
X_0984,X,0.0
DSO_2558,DSO,0.0
CS26-NY-01,CS,0.0
X_0976,X,0.0
X_0969,X,0.0
DSO_1071,DSO,0.0
X_0968,X,0.0
X_0973,X,0.0
IND_0229,IND,0.0
DSO_1094,DSO,0.0
DSO_1097,DSO,0.0
X_0997,X,0.0
DSO_1090,DSO,0.0
X_0991,X,0.00011167073996449803
X_1436,X,0.0004763199321458833
DSO_1091,DSO,0.0
DSO_1081,DSO,0.0
DSO_1073,DSO,0.0009765541374571622
BIO_0026,BIO,0.003471977307635742
X_3348,X,0.0
X_0982,X,0.0
X_1324,X,0.0
CS30-NY-02,CS,0.0
DSO_1075,DSO,0.0
DSO_1561,DSO,0.0
DSO_2455,DSO,0.0
X_0796,X,0.0
DSO_0880,DSO,0.0
DSO_0879,DSO,1.6612824491415287e-16
X_0790,X,0.0
DSO_0875,DSO,0.0
DSO_0876,DSO,0.0
DSO_0887,DSO,0.0
DSO_1012,DSO,0.0
X_0787,X,0.0
X_0903,X,0.0
DSO_0889,DSO,0.0
DSO_0881,DSO,0.0
X_0795,X,0.0
X_0809,X,0.0
DSO_0890,DSO,0.0
DSO_0906,DSO,0.0
DSO_0908,DSO,0.0
X_1099,X,0.0
X_2240,X,0.0
DSO_0907,DSO,0.0
DSO_0892,DSO,0.0
DSO_0893,DSO,0.0
DSO_0896,DSO,0.0
X_0810,X,0.0
DSO_0899,DSO,0.0
X_0818,X,0.0
X_0814,X,0.0
X_0907,X,0.0
DSO_0903,DSO,0.0
X_1169,X,0.0
X_0812,X,0.0
DSO_0895,DSO,0.0
X_1024,X,0.0
DSO_0885,DSO,0.0
DSO_0882,DSO,0.0
DSO_0883,DSO,0.0
X_0797,X,0.0
CS41-NY-00,CS,0.0
X_0784,X,0.0010468177899260037
X_2292,X,0.0010468177899260037
IND_0206,IND,0.0
CS27-NY-04,CS,0.0
TPP_0041,TPP,0.0
X_1011,X,0.0
X_0803,X,0.0
X_0798,X,0.0
X_0799,X,0.0
DSO_0884,DSO,0.0
X_0802,X,0.0
IND_0205,IND,0.0
DSO_0886,DSO,0.0
X_0801,X,0.0
IND_0670,IND,0.0
DSO_1026,DSO,0.0
X_0872,X,0.0
IND_0203,IND,0.0
DSO_0873,DSO,0.0
DSO_0874,DSO,0.0
X_1004,X,0.0
DSO_1052,DSO,0.0
IND_0204,IND,0.0
X_0793,X,0.0
X_0800,X,0.0
TPP_0047,TPP,0.0
DSO_0902,DSO,0.0
X_0816,X,0.0
DSO_0975,DSO,0.0
DSO_0974,DSO,0.0
DSO_1422,DSO,0.0
X_0817,X,0.0
DSO_0904,DSO,0.0
X_0819,X,0.0
DSO_0905,DSO,0.0
X_0822,X,0.0
TPP_0050,TPP,0.0
DSO_1054,DSO,0.0
DSO_1050,DSO,0.0
DSO_1053,DSO,0.0
X_1272,X,0.0
X_0943,X,0.0
X_0942,X,0.0
X_0944,X,0.0
X_0941,X,0.0
X_0937,X,0.0
X_2037,X,0.0
IND_0227,IND,0.0
DSO_1045,DSO,0.0
DSO_1044,DSO,0.0
DSO_1580,DSO,0.0
DSO_1046,DSO,0.0
X_0952,X,0.0
X_0958,X,0.0
X_0957,X,0.0
CS37-NY-04,CS,0.002672344072295211
DSO_1061,DSO,0.002672344072295211
